trt,LeftBoundary,RightBoundary,SurvProb,FailProb,IMStderr,LagrangeMult,SurvProb_LCL,SurvProb_UCL,ConfType
0,2.6526324166,2.6539660877,0.1448665647,0.8551334353,0.0278892246,6.3676990452,0.0902046889,0.1995284405,LINEAR
0,2.6803340809,2.6814746086,0.1448665647,0.8551334353,0.0278892246,16.613827332,0.0902046889,0.1995284405,LINEAR
0,2.7996325695,2.809816973,0.1448665647,0.8551334353,0.0278892246,4.9086264094,0.0902046889,0.1995284405,LINEAR
0,2.9287865512,2.9538556826,0.1448665647,0.8551334353,0.0278892246,3.80923332,0.0902046889,0.1995284405,LINEAR
0,3.0859228014,3.0870369875,0.0768679205,0.9231320795,0.0252368414,0,0.0274046202,0.1263312207,LINEAR
0,3.1683928989,3.1824857569,0.0753926486,0.9246073514,0.0252020508,0,0.0259975367,0.1247877605,LINEAR
0,3.2642748153,3.2948015275,0,1,0,0,0,0,LINEAR
1,0.3626827241,0.3699385353,0.929649136,0.070350864,0.023757903,0,0.8830845019,0.9762137702,LINEAR
1,0.4366353177,0.4479350735,0.929649136,0.070350864,0.023757903,8.3020801739,0.8830845019,0.9762137702,LINEAR
1,0.5943398114,0.6028176174,0.8519007156,0.1480992844,0.0318358588,0,0.7895035789,0.9142978523,LINEAR
1,0.6208567604,0.6393653821,0.8519007156,0.1480992844,0.0318358588,3.9963879452,0.7895035789,0.9142978523,LINEAR
1,0.6746258457,0.6926957754,0.7267878921,0.2732121079,0.0367017608,0,0.6548537627,0.7987220215,LINEAR
1,0.6944104215,0.7059659818,0.7267878921,0.2732121079,0.0367017608,0.4240457508,0.6548537627,0.7987220215,LINEAR
1,0.7151388698,0.7205973352,0.7267878921,0.2732121079,0.0367017608,5.0971418515,0.6548537627,0.7987220215,LINEAR
1,0.7552206897,0.7580552212,0.7267878921,0.2732121079,0.0367017608,5.4273908686,0.6548537627,0.7987220215,LINEAR
1,0.8096033977,0.8353884952,0.7267878921,0.2732121079,0.0367017608,6.4707423326,0.6548537627,0.7987220215,LINEAR
1,0.8996014557,0.9045334198,0.7267878921,0.2732121079,0.0367017608,1.0095374392,0.6548537627,0.7987220215,LINEAR
1,0.9082762162,0.9121039317,0.708723952,0.291276048,0.0372214623,0,0.6357712264,0.7816766776,LINEAR
1,0.9589629028,0.9594872638,0.6779635592,0.3220364408,0.0375986228,0,0.6042716126,0.7516555058,LINEAR
1,0.9769325259,0.979358791,0.6779635592,0.3220364408,0.0375986228,0.8023533483,0.6042716126,0.7516555058,LINEAR
1,0.9925220143,0.9944922302,0.6779635592,0.3220364408,0.0375986228,5.200554666,0.6042716126,0.7516555058,LINEAR
1,1.0090416872,1.0116975376,0.6779635592,0.3220364408,0.0375986228,6.8994236311,0.6042716126,0.7516555058,LINEAR
1,1.0321919464,1.0323311659,0.6779635592,0.3220364408,0.0375986228,6.16131733,0.6042716126,0.7516555058,LINEAR
1,1.0359826286,1.0490920009,0.6779635592,0.3220364408,0.0375986228,8.5284496706,0.6042716126,0.7516555058,LINEAR
1,1.054703711,1.0664825913,0.6779635592,0.3220364408,0.0375986228,9.8500357628,0.6042716126,0.7516555058,LINEAR
1,1.0806578512,1.0812373766,0.6269395262,0.3730604738,0.038847186,0,0.5508004408,0.7030786116,LINEAR
1,1.0843615973,1.0844819582,0.6269395262,0.3730604738,0.038847186,0.5802270068,0.5508004408,0.7030786116,LINEAR
1,1.0879937466,1.0926845009,0.6269395262,0.3730604738,0.038847186,4.5673221359,0.5508004408,0.7030786116,LINEAR
1,1.1412796512,1.1495617915,0.6269395262,0.3730604738,0.038847186,6.3364016009,0.5508004408,0.7030786116,LINEAR
1,1.1516832547,1.1531084171,0.6269395262,0.3730604738,0.038847186,7.0546983889,0.5508004408,0.7030786116,LINEAR
1,1.165899419,1.1669945768,0.6269395262,0.3730604738,0.038847186,8.8237778539,0.5508004408,0.7030786116,LINEAR
1,1.1752299339,1.1801644912,0.6269395262,0.3730604738,0.038847186,6.7234163981,0.5508004408,0.7030786116,LINEAR
1,1.1813152739,1.1838758642,0.6269395262,0.3730604738,0.038847186,8.2377618892,0.5508004408,0.7030786116,LINEAR
1,1.2044640253,1.2052615222,0.6269395262,0.3730604738,0.038847186,19.594210607,0.5508004408,0.7030786116,LINEAR
1,1.2239797345,1.2289264592,0.6269395262,0.3730604738,0.038847186,9.7486018689,0.5508004408,0.7030786116,LINEAR
1,1.2633447497,1.2638791197,0.482514064,0.517485936,0.0407255444,0,0.4026934639,0.5623346642,LINEAR
1,1.2746662747,1.2762250659,0.482514064,0.517485936,0.0407255444,1.7923934351,0.4026934639,0.5623346642,LINEAR
1,1.281246048,1.2925131863,0.482514064,0.517485936,0.0407255444,1.8906052177,0.4026934639,0.5623346642,LINEAR
1,1.3013734933,1.3044467481,0.482514064,0.517485936,0.0407255444,9.6514706256,0.4026934639,0.5623346642,LINEAR
1,1.3077260141,1.3144918594,0.482514064,0.517485936,0.0407255444,9.1713391944,0.4026934639,0.5623346642,LINEAR
1,1.3201807654,1.3544662875,0.482514064,0.517485936,0.0407255444,5.559230673,0.4026934639,0.5623346642,LINEAR
1,1.3717679246,1.3751744435,0.4177735385,0.5822264615,0.0395459703,0,0.340264861,0.495282216,LINEAR
1,1.3766145932,1.3800450103,0.4177735385,0.5822264615,0.0395459703,1.9216910836,0.340264861,0.495282216,LINEAR
