trt,LeftBoundary,RightBoundary,SurvProb,FailProb,IMStderr,LagrangeMult,SurvProb_LCL,SurvProb_UCL,ConfType
0,2.1383653621,2.1405535046,0.3442973848,0.6557026152,0.0384344402,1.2480295047,0.2689672663,0.4196275033,LINEAR
0,2.1959677034,2.1984270232,0.3442973848,0.6557026152,0.0384344402,3.2365793251,0.2689672663,0.4196275033,LINEAR
0,2.2382105713,2.2401012768,0.3442973848,0.6557026152,0.0384344402,14.414618184,0.2689672663,0.4196275033,LINEAR
0,2.2980544756,2.304764935,0.3442973848,0.6557026152,0.0384344402,3.1189405152,0.2689672663,0.4196275033,LINEAR
0,2.3261000096,2.3359702195,0.3442973848,0.6557026152,0.0384344402,8.1742941297,0.2689672663,0.4196275033,LINEAR
0,2.3407071875,2.3452418582,0.3442973848,0.6557026152,0.0384344402,3.9783077174,0.2689672663,0.4196275033,LINEAR
0,2.3659635113,2.3746467033,0.3442973848,0.6557026152,0.0384344402,2.9163243503,0.2689672663,0.4196275033,LINEAR
0,2.3899885317,2.3912152752,0.3442973848,0.6557026152,0.0384344402,4.9912930217,0.2689672663,0.4196275033,LINEAR
0,2.4135824059,2.4250763277,0.1531368891,0.8468631109,0.0281154407,0,0.098031638,0.2082421403,LINEAR
0,2.4462690273,2.4576457111,0.1531368891,0.8468631109,0.0281154407,6.7477107969,0.098031638,0.2082421403,LINEAR
0,2.5243386651,2.5675611952,0.1531368891,0.8468631109,0.0281154407,6.5913355252,0.098031638,0.2082421403,LINEAR
0,2.6273064158,2.6328436983,0.1531368891,0.8468631109,0.0281154407,24.448794998,0.098031638,0.2082421403,LINEAR
0,2.6963912048,2.6978300231,0.1531368891,0.8468631109,0.0281154407,20.803041336,0.098031638,0.2082421403,LINEAR
0,2.7476564592,2.7611809627,0.1531368891,0.8468631109,0.0281154407,24.432986705,0.098031638,0.2082421403,LINEAR
