strata,trt,LeftBoundary,RightBoundary,SurvProb,FailProb,IMStderr,LagrangeMult,SurvProb_LCL,SurvProb_UCL,ConfType
S1,0,2.7564691077,2.762228751,0.2319043992,0.7680956008,0.0328718802,5.8895763865,0.167476698,0.2963321004,LINEAR
S1,0,2.8209846416,2.8337894491,0.2319043992,0.7680956008,0.0328718802,6.8057219041,0.167476698,0.2963321004,LINEAR
S1,0,2.8574318429,2.8616110961,0.1017531529,0.8982468471,0.0246023843,0,0.0535333657,0.14997294,LINEAR
S1,0,2.966414196,2.9937071586,0.1017531529,0.8982468471,0.0246023843,10.141919421,0.0535333657,0.14997294,LINEAR
S1,0,3.0371172144,3.0453913048,0.1017531529,0.8982468471,0.0246023843,6.2089379253,0.0535333657,0.14997294,LINEAR
S1,0,3.1794709461,3.1982536255,0.1017531529,0.8982468471,0.0246023843,9.5497768979,0.0535333657,0.14997294,LINEAR
S1,0,3.2332550236,3.2429422079,0.1017531529,0.8982468471,0.0246023843,7.4010838244,0.0535333657,0.14997294,LINEAR
S1,0,3.3304792522,3.3448627651,0.0825110959,0.9174889041,0.0228786028,0,0.0376698585,0.1273523334,LINEAR
S1,0,3.4742087643,3.4806142682,0.0825110959,0.9174889041,0.0228786028,9.4544033065,0.0376698585,0.1273523334,LINEAR
S1,0,3.5254822923,3.5452759298,0.0600105637,0.9399894363,0.0201360313,0,0.0205446676,0.0994764599,LINEAR
S1,0,3.6550798491,3.7210929729,0.0600105637,0.9399894363,0.0201360313,8.3317353296,0.0205446676,0.0994764599,LINEAR
S1,0,3.7550537107,3.7551681012,0.0249445917,0.9750554083,0.0130732994,0,0,0.0505677878,LINEAR
S1,0,3.9538196675,3.9608749579,0.0243437079,0.9756562921,0.0129315014,0,0,0.049688985,LINEAR
S1,0,4.5963627533,4.6295558558,0,1,0,0,0,0,LINEAR
S1,1,0.4756848225,0.4894372513,0.916294035,0.083705965,0.0264524478,0,0.8644481901,0.9681398799,LINEAR
S1,1,0.5111366929,0.520382585,0.8040216827,0.1959783173,0.0365038783,0,0.732475396,0.8755679694,LINEAR
S1,1,0.52151273,0.5263263364,0.8040216827,0.1959783173,0.0365038783,3.4320933279,0.732475396,0.8755679694,LINEAR
S1,1,0.6353441197,0.6482820534,0.7457647921,0.2542352079,0.0391600848,0,0.6690124362,0.822517148,LINEAR
S1,1,0.6498160707,0.6607289998,0.7457647921,0.2542352079,0.0391600848,2.478637029,0.6690124362,0.822517148,LINEAR
S1,1,0.7256932301,0.7436378682,0.7457647921,0.2542352079,0.0391600848,9.1227722459,0.6690124362,0.822517148,LINEAR
S1,1,0.8648792529,0.8778273505,0.6258921894,0.3741078106,0.0413767164,0,0.5447953154,0.7069890634,LINEAR
S1,1,0.8896920653,0.8926004376,0.6258921894,0.3741078106,0.0413767164,0.911031065,0.5447953154,0.7069890634,LINEAR
S1,1,0.9603935401,0.9689080514,0.6258921894,0.3741078106,0.0413767164,2.1169059662,0.5447953154,0.7069890634,LINEAR
S1,1,1.0271708015,1.0294992127,0.6258921894,0.3741078106,0.0413767164,6.7662851533,0.5447953154,0.7069890634,LINEAR
S1,1,1.0596330487,1.0668519367,0.6258921894,0.3741078106,0.0413767164,13.472489333,0.5447953154,0.7069890634,LINEAR
S1,1,1.0710266121,1.0945212799,0.6258921894,0.3741078106,0.0413767164,13.767326153,0.5447953154,0.7069890634,LINEAR
S1,1,1.1086853738,1.1173060671,0.6258921894,0.3741078106,0.0413767164,8.3068812653,0.5447953154,0.7069890634,LINEAR
S1,1,1.1536030006,1.1639997414,0.6258921894,0.3741078106,0.0413767164,1.4671497773,0.5447953154,0.7069890634,LINEAR
S1,1,1.1891711117,1.1915698167,0.4710961018,0.5289038982,0.0413461277,0,0.3900591806,0.552133023,LINEAR
S1,1,1.2312445315,1.2349936449,0.4710961018,0.5289038982,0.0413461277,3.4137714115,0.3900591806,0.552133023,LINEAR
S1,1,1.2437269855,1.2498816372,0.4710961018,0.5289038982,0.0413461277,4.9368417535,0.3900591806,0.552133023,LINEAR
S1,1,1.2697962592,1.2796356063,0.4710961018,0.5289038982,0.0413461277,8.1861439865,0.3900591806,0.552133023,LINEAR
S1,1,1.2880555191,1.2893104245,0.4710961018,0.5289038982,0.0413461277,7.6540409269,0.3900591806,0.552133023,LINEAR
S1,1,1.2949579265,1.2981062051,0.4710961018,0.5289038982,0.0413461277,13.746520214,0.3900591806,0.552133023,LINEAR
S1,1,1.3130721473,1.31548513,0.4710961018,0.5289038982,0.0413461277,15.105119801,0.3900591806,0.552133023,LINEAR
S1,1,1.3215641142,1.3228893196,0.4710961018,0.5289038982,0.0413461277,13.232063964,0.3900591806,0.552133023,LINEAR
S1,1,1.3492381051,1.3776685325,0.4710961018,0.5289038982,0.0413461277,16.65134073,0.3900591806,0.552133023,LINEAR
