trt,LeftBoundary,RightBoundary,SurvProb,FailProb,IMStderr,LagrangeMult,SurvProb_LCL,SurvProb_UCL,ConfType
0,3.3307768014,3.3432053105,0.369873785,0.630126215,0.0370606808,11.892597883,0.2972361854,0.4425113845,LINEAR
0,3.3901809395,3.3921138645,0.369873785,0.630126215,0.0370606808,13.854029631,0.2972361854,0.4425113845,LINEAR
0,3.4609843395,3.4889241267,0.369873785,0.630126215,0.0370606808,7.2541921557,0.2972361854,0.4425113845,LINEAR
0,3.5740323656,3.640129264,0.3292759176,0.6707240824,0.0383830504,0,0.2540465211,0.4045053141,LINEAR
0,3.7020182703,3.7115148192,0.2468680568,0.7531319432,0.0373575817,0,0.1736485421,0.3200875715,LINEAR
0,3.7720606214,3.7809371069,0.2266171465,0.7733828535,0.0360135935,0,0.1560318002,0.2972024927,LINEAR
0,3.8358473917,3.8739674334,0.1699621441,0.8300378559,0.0297854749,0,0.111583686,0.2283406022,LINEAR
0,4.0590447956,4.1007064469,0.1699621441,0.8300378559,0.0297854749,10.21740982,0.111583686,0.2283406022,LINEAR
0,4.120142046,4.1330501245,0.1699621441,0.8300378559,0.0297854749,4.0183031825,0.111583686,0.2283406022,LINEAR
0,4.1991425352,4.2342749005,0.1699621441,0.8300378559,0.0297854749,10.983944246,0.111583686,0.2283406022,LINEAR
0,4.2685738642,4.2714103701,0.1699621441,0.8300378559,0.0297854749,7.6466207934,0.111583686,0.2283406022,LINEAR
0,4.3377421156,4.4124320353,0.1699621441,0.8300378559,0.0297854749,0.8815044952,0.111583686,0.2283406022,LINEAR
0,4.4410195429,4.4637850258,0.1324780635,0.8675219365,0.0272940182,0,0.0789827709,0.1859733561,LINEAR
0,4.5479557995,4.5531106,0.1324780635,0.8675219365,0.0272940182,7.5712237884,0.0789827709,0.1859733561,LINEAR
0,4.6239105606,4.6576655341,0.1324780635,0.8675219365,0.0272940182,2.2079869114,0.0789827709,0.1859733561,LINEAR
0,4.7159223398,4.7308625921,0.1324780635,0.8675219365,0.0272940182,3.0843190575,0.0789827709,0.1859733561,LINEAR
0,5.4290722671,5.4472488677,0.1324780635,0.8675219365,0.0272940182,2.4670917009,0.0789827709,0.1859733561,LINEAR
